smiles,CMPD_CHEMBLID,CYP3A4,hERG_pIC50
CC(C[C@H](NC(=O)C1CCC1)c2ccccc2)N3CCC(CC3)N4C=C(NC4=O)c5ccccc5,CHEMBL460009,,8.33
CC(C\C=N\NC(=O)COc1cc(Cl)ccc1Cl)c2ccccc2,CHEMBL3192647,4.85,
CC(CC#N)N1C(C(=O)NCc2ccc(OC(F)(F)F)cc2)c3ccccc3C1=O,CHEMBL2164380,,4.51
CC(Cc1ccccc1)C(=O)NCc2ccncc2,CHEMBL1402369,5.60,
CC(Cc1ccccc1)C(=O)NCc2nn(nc2C)c3ccccc3,CHEMBL1338378,5.60,
CC(Cc1ccccc1)C(=O)NCCc2c[nH]c3ccccc23,CHEMBL1444266,5.60,
CC(Cc1ccccc1)C(=O)NCCO,CHEMBL1476789,4.80,
CC(Cc1ccccc1)N\C=C\2/CC(=O)NC2=O,CHEMBL1301031,5.40,
CC(Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3,CHEMBL24072,,7.19
CC(Cc1ccccn1)N2C(C(=O)NCc3ccc(OC(F)(F)F)cc3)c4ccccc4C2=O,CHEMBL2164360,,5.07
CC(CCC(=O)O)C1CCC2C3C(O)C[C@@H]4CC(O)CC[C@@]4(C)C3CC[C@@]12C,CHEMBL1520183,4.40,
CC(CCc1ccccc1)NC(=O)c2cccc(c2C)[N+](=O)[O-],CHEMBL1305631,4.60,
CC(CCc1nc2ccccc2s1)(c3ccc(O)cc3)c4ccc(O)cc4,CHEMBL1449517,5.40,
CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(oc6c(Br)c5CC4)C(F)(F)F,CHEMBL255618,,5.70
CC(CN1C(=S)N\C(=C/c2ccc(cc2)C#N)\C1=O)Cn3ccnc3,CHEMBL1596831,5.95,
CC(CN1CCN(CC1)C(=O)Cc2ccc(nc2)n3cnnn3)c4ccc5C(=O)OCc5c4C,CHEMBL3794292,,4.31
CC(F)CN1C[C@H]2C[C@H](C[C@H]2C1)N(Cc3cccc(OC(F)(F)F)c3)C(=O)c4cn(C)cn4,CHEMBL605540,5.10,
CC(N(C(=O)c1snc(C(=O)N)c1N)c2ccc3OCCOc3c2)C(=O)NC4CCCC4,CHEMBL1525558,5.45,
CC(N(C)C)C1(CCCCC1)c2ccc(Cl)c(Cl)c2,CHEMBL1684047,,4.40
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,CHEMBL36591,4.80,
CC(N)COc1c(C)cccc1C,CHEMBL558,,5.00
CC(N1C(=O)C2C3CC(C(Br)C3Br)C2C1=O)C(=O)Nc4ccc(C)cc4,CHEMBL1541179,5.25,
CC(N1C[C@H](N)[C@@H](C1)C(=O)N2CCC[C@H]2C#N)c3ccc(cc3)C#N,CHEMBL249601,,5.00
CC(NC(=O)C1(C)CC1(Br)Br)C(C)(C)C,CHEMBL1741636,4.85,
CC(NC(=O)Cc1ccc(F)cc1)c2ccccc2,CHEMBL1742363,4.60,
CC(NC(=O)CCSc1nc(cc(n1)C(F)(F)F)c2ccc3OCOc3c2)c4ccccc4,CHEMBL1353351,7.40,
CC(O)(C(=O)NC1CC(C)(C)Oc2nc(c3ccc(Cl)cc3Cl)c(cc12)c4ccc(Cl)cc4)C(F)(F)F,CHEMBL1097455,,6.22
CC(O)(c1ccc(CN2CCC3(CC2)OCc4cc(F)ncc34)cc1)c5ccc(F)c(F)c5,CHEMBL568361,,6.28
CC(O)(CS(=O)(=O)Cc1ccc(Cl)cc1)C(=O)Nc2cccc(c2)C(F)(F)F,CHEMBL1572029,5.70,
CC(O)(CS(=O)(=O)Cc1ccccc1Cl)C(=O)Nc2cccc(c2)C(F)(F)F,CHEMBL1446260,5.60,
CC(Oc1ccc(c(F)c1)c2ccccc2)c3ccn(n3)S(=O)(=O)c4ccc(Cl)cc4,CHEMBL1480116,4.80,
CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C#N)S(=O)(=O)C)C(F)(F)F,CHEMBL1171498,,5.92
CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,CHEMBL1172199,,5.16
CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,CHEMBL1171649,,4.70
CC(Oc1ccc(Cl)cc1Cl)C(=O)\C=C\N(C)C,CHEMBL1324352,4.60,
CC(Oc1ccccc1CC=C)C2=NCCN2,CHEMBL495095,,4.77
CC(Oc1ccccc1CC2CC2)C3=NCCN3,CHEMBL1956195,,5.05
CC(Sc1ccc(C)cc1)C(=O)NCc2cccnc2,CHEMBL1453217,6.00,
CC(Sc1nnc(c2occc2)n1c3ccccc3)C(=O)Nc4c(C)cc(C)cc4C,CHEMBL1602002,5.45,
CC[C@@]1([C@@H]2CN(CC3Cc4ccccc4C3)C[C@H]12)c5cccc(NS(=O)(=O)C)c5,CHEMBL1957718,,6.49
CC[C@@]1(N)CCCN(C1)c2cc3N(C)C(=O)N(C)C(=O)c3n2Cc4cc(F)ccc4C#N,CHEMBL1819091,10.66,
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,CHEMBL65,5.20,
CC[C@@]12CCCN3CCc4c([C@@H]13)n(C(=O)C2)c5ccccc45,CHEMBL1553441,4.80,
CC[C@@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,CHEMBL366871,,4.43
CC[C@@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)[C@H](C1)c6cccc(F)c6)C(=O)O,CHEMBL176459,,5.47
CC[C@@H](C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@@H]5CO[C@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,CHEMBL454471,8.40,
CC[C@@H](C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,CHEMBL1835953,7.80,
CC[C@@H](Cn1cc(C)c2ccccc12)NS(=O)(=O)c3c(N)cc(Cl)cc3Cl,CHEMBL3093462,6.03,
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C)(CC2=NOC(=O)N2)C1=O)c3cccc(Cl)c3)c4ccc(Cl)cc4,CHEMBL3236359,5.92,
CC[C@@H](N1C(=O)Nc2cnc3cc(c(OC)cc3c12)c4c(C)onc4C)c5ccccc5,CHEMBL2017290,5.62,
CC[C@@H](NC(=O)c1ccc2c(c1)ncn2Cc3ncc(F)cc3F)c4ccccc4,CHEMBL1821837,4.35,
CC[C@@H]1C[C@@H](C[C@H](COC(=O)N2CCC(CC2)N3CCCCC3)N1S(=O)(=O)c4ccc(Cl)cc4)OC,CHEMBL248866,5.30,
CC[C@@H]1C2COC(=O)OCC2C3CC[C@H]4C(OCc5ccc(F)cc5C(F)(F)F)OC[C@]6(C)[C@H]4C3=C1CN6C(=O)OC(C)(C)C,CHEMBL1442770,4.70,
CC[C@@H]1CCC[C@@H](N1S(=O)(=O)c2ccc(Cl)cc2)C3(CC(=O)N4CCNCC4)CC3,CHEMBL252211,6.52,
CC[C@@H]1CCC[C@@H](N1S(=O)(=O)c2ccc(Cl)cc2)C3(Cc4noc(C)n4)CC3,CHEMBL252817,4.77,
CC[C@@H]1CCC[C@@H](N1S(=O)(=O)c2ccc(Cl)cc2)C3(Cc4noc(CN5CCOCC5)n4)CC3,CHEMBL253655,5.59,
CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@H](O[C@@H]3O[C@@H](C)C[C@H]([C@@H]3O)N(C)C)[C@](C)(O)C[C@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@H](O)[C@]1(C)O,CHEMBL1557202,4.90,
CC[C@](O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)N)nn1)C(F)(F)F,CHEMBL1289447,,4.80
CC[C@]1(CCC(=O)NC1=O)c2ccc(N)cc2,CHEMBL1394757,4.90,
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,CHEMBL159,4.59,
CC[C@]12CCCN3CCc4c(C13)n(c5ccccc45)[C@@](O)(C2)C(=O)OC,CHEMBL1592905,4.50,
CC[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3)N(C)C,CHEMBL208443,5.48,
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)OC(C)C)NC[C@@H](N)CS,CHEMBL1221512,5.52,
CC[C@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccccc4)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,CHEMBL174457,,4.52
CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)O,CHEMBL560020,4.50,
CC[C@H](N1C(=O)N2CC[C@@H]3[C@H]([C@H](O)[C@H]4O[C@@H]4/C/3=N/OC[C@@H](O)COCc5occc5)N2C1=O)c6ccccc6,CHEMBL1405913,5.40,
CC[C@H](N1C(=O)N2CC[C@@H]3[C@H]([C@H](O)[C@H]4O[C@@H]4/C/3=N/OC\C=C(/C)\CCC=C(C)C)N2C1=O)c5ccccc5,CHEMBL1475509,5.40,
CC[C@H](N1C(=O)N2CC[C@@H]3[C@H]([C@H](O)[C@H]4O[C@@H]4/C/3=N/OCc5ccccc5)N2C1=O)c6ccccc6,CHEMBL1512624,5.30,
CC[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c2ccccc2)c3ccc(cc3)C4=CN(CC)C(=O)C=C4,CHEMBL3664659,4.32,
CC[C@H](N1CC[C@@](CC)(OC1=O)c2ccccc2)c3ccc(cc3)C4=CC(=O)N(C)C=C4,CHEMBL3664665,5.10,
CC[C@H](NC(=O)c1c(C)c(nc2ccccc12)c3ccccc3)c4ccccc4,CHEMBL10284,5.10,
CC[C@H](NC(=O)c1c(O)c(nc2ccccc12)c3ccccc3)c4ccccc4,CHEMBL10188,5.40,
CC[C@H]1[C@@H](Cc2cncn2C)COC1=O.O[N+](=O)[O-],CHEMBL1213136,4.90,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C(C)C)[C@](C)(O)C[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL584549,,8.00
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL529,4.80,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H]4[C@H]3O\C(=N/C(C)C)\N4C)[C@@](C)(C[C@@H](C)NC(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,CHEMBL2159133,6.00,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H]4[C@H]3O\C(=N/C(C)C)\N4C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL2159132,5.11,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H]4[C@H]3O\C(=N\c5ccc(OC)cc5)\N4C)[C@@](C)(C[C@@H](C)C(=O)N[C@H](C)[C@@H](O)[C@]1(C)O)OC,CHEMBL2159136,5.33,
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]3N(C4CN(Cc5ccnc6ncccc56)C4)C(=O)O[C@]13C,CHEMBL583091,,4.10
CC[N+](C)(C)Cc1ccccc1Br.Cc2ccc(cc2)S(=O)(=O)[O-],CHEMBL1095292,5.80,
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,CHEMBL83,4.50,5.80
CC\N=C\1/O[C@H]2[C@H](O[C@@H]3[C@@H](C)[C@H](O[C@H]4C[C@@](C)(OC)[C@@H](O)[C@H](C)O4)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]3(C)O)O[C@H](C)C[C@@H]2N1C,CHEMBL2159140,5.24,
CC\N=C\1/O[C@H]2[C@H](O[C@@H]3[C@@H](C)[C@H](O[C@H]4C[C@@](C)(OC)[C@@H](O)[C@H](C)O4)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]3(C)O)O[C@H](C)C[C@@H]2N1C,CHEMBL2159139,5.10,
CC1(C)[C@@H]2CC[C@@]1(C)C3=C2C(=O)N(N3Cc4ccccc4)c5ccc(F)cc5F,CHEMBL3291346,5.22,
CC1(C)C(=O)C(=C2CN3C(=O)N(CCc4ccccc4)C(=O)C3(Cc5ccccc5)C=C12)c6ccccc6,CHEMBL1487944,5.70,
CC1(C)C(CC(=O)O)[C@]2(C)C3CC[C@@]4(C)C(OC(=O)C=C4[C@@]3(O)CC(C1=O)C2=O)c5cocc5,CHEMBL1436333,4.60,
CC1(C)C(O)CC(O)[C@]2(C)C1CC(O)[C@]3(C)C2CC[C@@]4(C)C(OC(=O)C5O[C@]345)c6cocc6,CHEMBL1445173,4.90,
CC1(C)C[C@@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,CHEMBL488817,,5.42
CC1(C)C[C@@H](NC(=O)Nc2cccc3cnccc23)c4cc(F)ccc4O1,CHEMBL3326569,6.00,
CC1(C)C[C@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,CHEMBL488653,,5.30
CC1(C)C[C@H]2C1CCC3(C)OC3CC2=C,CHEMBL1476705,4.60,
CC1(C)C=CC(=O)[C@]2(C)C1CC(=O)[C@]3(C)C2CC[C@@]4(C)C(OC(=O)C5OC345)c6cocc6,CHEMBL1494064,5.70,
CC1(C)C2(C)CCC1(C2Br)C(=O)Nc3cccc4ccccc34,CHEMBL1406944,4.95,
CC1(C)C2=C3C=C4C(CC[N+]5=C4C(C)(C)c6cc(ccc56)S(=O)(=O)[O-])OC3CCN2c7ccc(CC(=O)NCCCCN(CCOc8ccc(NS(=O)(=O)C)cc8)CCc9ccc(NS(=O)(=O)C)cc9)cc17,CHEMBL390302,,7.75
CC1(C)C2=C3C=C4C(CC[N+]5=C4C(C)(C)c6cc(ccc56)S(=O)(=O)[O-])OC3CCN2c7ccc(CC(=O)NCCCN(CCOc8ccc(NS(=O)(=O)C)cc8)CCc9ccc(NS(=O)(=O)C)cc9)cc17,CHEMBL227169,,6.80
CC1(C)C2=C3CC4C(CC[N+]5=C4C(C)(C)c6cc(ccc56)S(=O)(=O)[O-])OC3CCN2c7ccc(CC(=O)NCCCCCCN(CCOc8ccc(NS(=O)(=O)C)cc8)CCc9ccc(NS(=O)(=O)C)cc9)cc17,CHEMBL227000,,6.51
CC1(C)C2CC(O)[C@]3(C)C(CC[C@@]4(C)C(OC(=O)C=C34)c5cocc5)[C@@]2(C)CCC1=O,CHEMBL1513463,4.80,
CC1(C)C2CC(O)[C@]3(C)C(CC[C@@]4(C)C(OC(=O)C5O[C@]345)c6cocc6)[C@@]2(C)C=CC1=O,CHEMBL1359049,5.40,
CC1(C)CC(=C(\C=N\CCN2CCN(CC2)C(=S)Nc3ccc(F)cc3)C(=O)C1)O,CHEMBL3197274,4.60,
CC1(C)CC(=C(C(C#Cc2ccccc2)C3=C(O)CC(C)(C)CC3=O)C(=O)C1)O,CHEMBL1587080,4.50,
CC1(C)CC(=O)C2=C(C1)N(C(=C(C#N)C2c3cccs3)N)c4ccc(F)cc4,CHEMBL1420930,6.00,
CC1(C)CC(=O)C2=C(C1)N(Cc3cccnc3)C(=O)C2(NC(=O)c4cccnc4)C(F)(F)F,CHEMBL1507467,4.90,
CC1(C)CC(=O)c2c(C1)oc3cc4OCOc4cc23,CHEMBL1554099,5.40,
CC1(C)CC2(CC(C)(OC2=O)C(=O)CSc3nc4ccccc4s3)C(=O)O1,CHEMBL1461795,5.00,
CC1(C)Cc2c(CN3CCC4(CC3)CCN(CC4)C(=O)c5ccnc(N)c5)cccc2O1,CHEMBL567627,,4.54
CC1(C)Cc2c(CS1)sc3N=C(SCC(=O)NCc4ccccc4)N(C(=O)c23)c5ccccc5,CHEMBL1726083,5.45,
CC1(C)CCC(CC1)n2c3cnccc3c4cnc(Nc5ccc(cn5)N6CCNCC6)nc24,CHEMBL3237704,5.02,
CC1(C)CCC[C@@]2(C)[C@@H]1CC[C@]3(C)OC(=O)C[C@@H]23,CHEMBL1437047,4.70,
CC1(C)CCc2cc(ccc2O1)S(=O)(=O)N(CC(=O)O)Cc3cccc(c3)c4ccccc4,CHEMBL3764044,4.40,4.70
CC1(C)CCCC2(C)C3C(O)CC2(C)C(O)C13,CHEMBL1398262,4.50,
CC1(C)CN2C(=CSC2=N1)CS\C(=N/C3CCCCC3)\NC4CCCCC4,CHEMBL460491,,4.88
CC1(C)N(CCn2c(Nc3ccc(F)cc3)c(nc12)c4ccc(F)cc4)C(=O)CN,CHEMBL2058833,,4.87
CC1(C)NC(=O)N(C1=O)c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-],CHEMBL1274,4.90,
CC1(C)OC(=O)N([C@@H]2CC[C@H](CC2)c3cnc(N)c(c3)c4ncccn4)[C@H]1c5ccccc5,CHEMBL3099716,,4.96
CC1(C)Oc2c(CN3CCC4(CC3)CCN(CC4)C(=O)c5ccnc(N)c5)cccc2C=C1,CHEMBL568522,,4.42
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO,CHEMBL1394734,4.40,
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@@]2(O1)C(=O)CCl,CHEMBL1356068,4.60,
CC1(C)Oc2cc3OC=C(C(=O)c3c(O)c2C=C1)c4ccc5OCOc5c4,CHEMBL252722,4.60,
CC1(C)OCC(CSC2=C(SCC3COC(C)(C)O3)C(=O)c4ncccc4C2=O)O1,CHEMBL1596675,4.80,
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,CHEMBL1200356,4.80,
CC1(CC(=O)NCc2ccc3CCOc3c2)CC4(CCCCC4)OO1,CHEMBL584886,5.59,
CC1(CC(=O)NCCNc2ccnc3cc(Cl)ccc23)CC4(CCCCC4)OO1,CHEMBL462360,6.00,
CC1(CN(C1)c2cc(COc3ccc(F)c(F)c3F)nc(n2)c4ccccn4)C#N,CHEMBL3740291,,5.00
CC1(Oc2ccccc2C(=N1)N)c3cccc(c3)c4cncnc4,CHEMBL2380461,,5.24
CC1(OCCC(=N1)N)c2cccc(c2)c3cccc(Cl)c3,CHEMBL2380444,,5.21
Cc1[nH]c(cc1C(=O)NCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c4ccccc4,CHEMBL1086626,,7.00
Cc1[nH]c2ccccc2c1C3CCN(Cc4ccc(\C=C\C(=O)NO)cc4)C3,CHEMBL1089344,,4.87
Cc1[nH]c2ccccc2c1CC3CCCCN3Cc4ccc(\C=C\C(=O)NO)cc4,CHEMBL1089359,,5.04
Cc1[nH]c2ccccc2c1CCN(CCF)Cc3ccc(\C=C\C(=O)NO)cc3,CHEMBL1819138,,5.24
Cc1[nH]c2ccccc2c1CCNC(=O)c3ccc4C(=O)c5ccccc5C(=O)c4c3[N+](=O)[O-],CHEMBL1313043,5.05,
Cc1[nH]nc2ccc(cc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,CHEMBL593490,7.30,
CC1=C(C(=O)c2ccc(O)cc2O1)c3cnn(c3)c4ccccc4,CHEMBL1588453,4.50,
CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3C(F)(F)F)c4cccc(OCCCCC(=O)O)c4,CHEMBL449468,4.66,
CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3C(F)(F)F)c4cccc(OCCCCCC(=O)O)c4F,CHEMBL505033,5.09,
CC1=C(C(c2cccs2)n3nc(nc3N1)c4cccc(Cl)c4)C(=O)N,CHEMBL1502591,4.90,
CC1=C(C(N=C(N1)c2ccnc(Cl)c2)c3ccc(Cl)cc3F)C(=O)Nc4ccc5[nH]ncc5c4,CHEMBL483401,5.26,
CC1=C(C(NC(=O)N1CCCCCC(=O)O)c2ccc(Cl)cc2)C(=O)OCc3ccccc3,CHEMBL409902,5.00,
CC1=C(C(NC(=O)N1CCCCCC(=O)O)c2ccccc2c3ccccc3)C(=O)OCc4ccccc4,CHEMBL265943,5.00,
CC1=C(C)c2ccc(OCCCCN3CCC(CC3)c4noc5cc(F)ccc45)cc2OC1=O,CHEMBL2385102,,6.71
CC1=C(CCC(=O)O)C2=N/C/1=C\C3=[N+]4[ZnH2-2][N+]5=C(\C=C\6/N=C(\C=C/4\C(=C3C)C=C)C(=C6C=C)C)C(=C(CCC(=O)O)/C/5=C/2)C,CHEMBL1476362,4.50,
CC1=C(CCOC(=O)c2ccc(cc2)C(F)(F)F)C(=O)N(N1)c3ccccc3,CHEMBL3145061,4.85,
CC1=C(N2[C@@H](SC1)[C@H](NC(=O)[C@@H](N)c3ccccc3)C2=O)C(=O)O,CHEMBL1496979,7.40,
CC1=C(Sc2ccc(Cl)cc2)C(=O)N(N1)C(C)(C)C,CHEMBL3145019,4.80,
CC1=CC(=O)C2C(C)(C)CCC[C@@]2(C)[C@@]1(O)CCc3cocc3,CHEMBL1475550,4.80,
CC1=CC(=O)c2c(O)cc(O)c(C)c2O1,CHEMBL1371435,4.60,
CC1=CC(=O)N(C1c2ccc(Cl)cc2)c3cccc(c3)C(F)(F)F,CHEMBL1544155,5.00,
CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12,CHEMBL1475,5.10,
CC1=CC(=O)Oc2cc(O)cc(O)c12,CHEMBL12252,5.20,
CC1=CC(C)(C)Nc2ccccc12,CHEMBL294154,5.00,
CC1=CCCC2(C)OC2[C@H]3OC(=O)C(=C)[C@@H]3CC1,CHEMBL1527933,4.50,
CC1=N\C(=C/c2ccc(cc2)[N+](=O)[O-])\C(=O)N1c3ccc(Br)c(C)c3,CHEMBL1544520,5.55,
CC1=NC(N=C1N)(C2CC2)c3cccc(c3)c4cncc(Cl)c4,CHEMBL2180033,,4.91
CC1=Nc2c(C)cccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3,CHEMBL478616,,5.80
CC1=Nc2ccc(Cl)cc2C(=O)N1c3ccc(OC4CCN(CC4)C5CCC5)cc3,CHEMBL458359,,5.27
CC1=Nc2cccc(c2C(=O)N1c3ccc(OCCCN4CCCC4)cc3)C(F)(F)F,CHEMBL476323,,5.00
CC1=Nc2ccccc2C(=O)N1c3ccc(O[C@@H]4CC[C@@H](CC4)N5CCCC5)cc3,CHEMBL521022,,5.10
CC1=Nc2ccccc2C(=O)N1c3ccc(OC4CCC(C4)N5CCCC5)cc3,CHEMBL484740,,5.00
CC1=Nc2ccccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3,CHEMBL476373,,5.00
CC1=Nc2ccccc2C(=O)N1NC(=O)c3ccccc3Cl,CHEMBL1710426,4.65,
CC1=Nc2cnc(nc2N(CCc3ccccc3)C1=O)N4CCNCC4,CHEMBL1433950,4.80,
CC1=Nc2cnc(Nc3ccccc3)nc2N(CCc4ccccc4)C1=O,CHEMBL1552588,5.00,
CC1=Nc2cnc(Oc3ccccc3)nc2N(C1=O)c4ccccc4,CHEMBL1394638,4.60,
CC1=Nc2cnc(OCc3ccccc3)nc2N(CCc4ccccc4)C1=O,CHEMBL1435809,4.60,
CC1=Nc2cncnc2N(C3CC3)C1=O,CHEMBL1494529,4.80,
CC1=NN=C(SCC(=O)NCC2CCCCC2)N(N)C1=O,CHEMBL1340566,4.60,
CC1=NNC(=O)C=C1c2ccc(OC3CCN(CC3)C4CCC4)cc2,CHEMBL1945845,,5.16
CC12C3C(C(c4ccccc14)c5ccccc25)C(=O)N(Cc6cccnc6)C3=O,CHEMBL1335811,5.80,
CC12CC(C)(C(CC1=O)c3ccc(Br)cc3)C(=C2)\C=C\c4ccc(Br)cc4,CHEMBL1593805,5.40,
CC12CC(C)(C(CC1=O)c3ccc(cc3)C(F)(F)F)C(=C2)\C=C\c4ccc(cc4)C(F)(F)F,CHEMBL1473211,5.40,
CC12CC(C)(C(CC1=O)c3ccccc3)C(=C2)\C=C\c4ccccc4,CHEMBL1473029,5.50,
CC12CCC3C(=CCc4cc(O)ccc34)C1CCC2=O,CHEMBL1474552,4.40,
CC12COC3(CC1CCC23C)C(=O)Nc4nccs4,CHEMBL1525292,4.85,
CC12CS(=O)(=O)CC1SC(=S)N2c3ccccn3,CHEMBL1302560,4.75,
Cc1c(\C=N\NC(=O)c2ccc3OCOc3c2)cnn1C,CHEMBL3211511,4.65,
Cc1c(\N=C\c2occc2)n(Cc3ccccc3)c4ccccc14,CHEMBL3213131,5.15,
Cc1c(C(=O)c2cccc3ccccc23)c4cccc5OC[C@@H](CN6CCOCC6)n1c45.CS(=O)(=O)O,CHEMBL1222317,5.90,
Cc1c(C)c2O[C@@](C)(CCc2c(C)c1O)C(=O)O,CHEMBL1319514,4.90,
Cc1c(C=O)c2ccccn2c1C(=O)c3ccncc3,CHEMBL1572371,5.00,
Cc1c(cc(c2cccnc2)n1C)C(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4Cl,CHEMBL1212957,,5.17
Cc1c(CCC2CCN(CC2)C(=O)Cc3ccc(cc3)n4cnnn4)ccc5C(=O)OCc15,CHEMBL3792542,,5.23
Cc1c(cccc1[N+](=O)[O-])C(=O)NCCC2=CCCCC2,CHEMBL1362159,4.85,
Cc1c(cccc1N=C=O)N=C=O,CHEMBL1443390,4.80,
Cc1c(CCN2CCN(CC2)C(=O)Cc3ccc(nc3)n4cnnn4)ccc5C(=O)OCc15,CHEMBL3692706,,4.54
Cc1c(CCN2CCNCC2)ccc3cc(F)ccc13,CHEMBL443090,,5.00
Cc1c(Cl)cnc(NC(=O)COC(=O)CCS(=O)(=O)c2ccccc2)c1Cl,CHEMBL1546326,4.80,
Cc1c(CN(C2CC2)C(=O)[C@H]3CNCC[C@@]34OCc5cc(F)c(F)cc45)cccc1C(F)(F)F,CHEMBL1923117,5.64,5.19
