smiles,CMPD_CHEMBLID,CYP3A4,hERG_pIC50
CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c3N(C)C(=O)N(Cc4nc(C)c5ccccc5n4)C(=O)c13,CHEMBL1951605,NA,4.66
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c3N(C)C(=O)N(Cc4nccc5ccccc45)C(=O)c13,CHEMBL1951604,NA,4.55
CC#CCn1c(N2CCCNCC2)c(C#N)c3N(C)C(=O)N(Cc4c(cnc5ccccc45)C#N)C(=O)c13,CHEMBL1951614,NA,5.36
CC#CCn1c(N2CCCNCC2)c(C#N)c3N(C)C(=O)N(Cc4nc(C)c5ccccc5n4)C(=O)c13,CHEMBL1951613,NA,4.92
CC#CCn1c(N2CCCNCC2)c(C#N)c3N(C)C(=O)N(Cc4ncc5ccccc5c4C#N)C(=O)c13,CHEMBL1951416,NA,4.92
CC#CCn1c(N2CCCNCC2)c(C#N)c3N(C)C(=O)N(Cc4nccc5ccccc45)C(=O)c13,CHEMBL1951612,NA,5
CC#CCOC(=O)c1c(C)nc2sc3C[C@H](O)CCc3c2c1N,CHEMBL1318470,5.5,NA
CC([C@H](N)C(=C1CCCC1)F)c2onc(n2)c3ccc(cc3Cl)S(=O)(=O)C.OC(=O)C(F)(F)F,CHEMBL257023,NA,4.72
CC(=C(c1ccncc1)c2ccc(cc2)c3ccc(N)c(N)c3)C,CHEMBL1171991,5.75,NA
CC(=C(c1ccncc1)c2ccc(cc2)c3ccc(O)c(F)c3)C,CHEMBL1173335,4.75,NA
CC(=C(c1ccncc1)c2ccc(cc2)c3ccc(O)c(O)c3)C,CHEMBL1172847,6.33,NA
CC(=C(c1ccncc1)c2ccc(cc2)c3cccc(N)c3)C,CHEMBL1173326,5.88,NA
CC(=C(c1ccncc1)c2ccc(cc2)c3cccc(O)c3)C,CHEMBL1173259,6.14,NA
CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@@]35C.CC(C)(O)[C@@H]6[C@H]7OC(=O)[C@@H]6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@@]8%10C,CHEMBL1473956,4.9,NA
CC(=C)[C@@H]1[C@H]2OC(=O)C1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@]35C,CHEMBL2373285,4.9,NA
CC(=C)[C@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@@]35C,CHEMBL1314871,5,NA
CC(=C)[C@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@H]6[C@H]7OC(=O)[C@@H]6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,CHEMBL1315538,4.8,NA
CC(=C)C(O)\C=C\C=C\c1ccccc1,CHEMBL1610929,5.4,NA
CC(=C)C(O)\C=C\c1ccc(Br)cc1,CHEMBL1320943,5.4,NA
CC(=C)C(O)\C=C\c1ccc(C)cc1,CHEMBL1594258,5.4,NA
CC(=C)C1CC=C(C)\C(=N\NC(=O)c2ccc(NC(=O)c3cccc(C)c3)cc2)\C1,CHEMBL3199177,4.9,NA
CC(=C)c1oc2cc(O)c(cc2c1)C(=O)C,CHEMBL503938,4.5,NA
CC(=C)CN1CC[C@@]23[C@H]4Oc5c(O)ccc(C[C@H]1[C@@]2(O)Cc6c4[nH]c7ccccc67)c35,CHEMBL1524541,4.5,NA
CC(=C)COc1ccccc1CN2CCC3(CC2)CCN(CC3)C(=O)c4ccncc4,CHEMBL566759,NA,5.63
CC(=C[C@@H](NP(=O)(c1ccccc1)c2ccccc2)c3ccccc3)CO[Si](c4ccccc4)(c5ccccc5)C(C)(C)C,CHEMBL1397279,5.7,NA
CC(=C[C@H]1[C@@H](C(=O)OCc2cc3OCOc3cc2Cl)C1(C)C)C,CHEMBL1414185,6.5,NA
CC(=C[C@H]1[C@@H](COC(=O)c2cc3OCOc3cc2Cl)C1(C)C)C,CHEMBL1411045,5.5,NA
CC(=C1[C@H]2C(=C(C1=O)c3ccccc3)CN4C(=O)N(CCc5ccccc5)C(=O)[C@]24C)C,CHEMBL1562088,5.3,NA
CC(=C1[C@H]2C(=C(C1=O)c3ccccc3)CN4C(=O)N(CCc5ccccc5)C(=O)[C@]24Cc6ccc(cc6)C(F)(F)F)C,CHEMBL1433726,5,NA
CC(=C1[C@H]2C(=C(C1=O)c3ccccc3)CN4C(=O)N(CCc5ccccc5)C(=O)[C@]24Cc6ccccc6)C,CHEMBL1331112,5.3,NA
CC(=C1CCN(CC1)c2ccc(cc2F)N3C[C@H](Cn4cc(F)nn4)OC3=O)C#N,CHEMBL2324520,NA,4.68
CC(=CCC[C@@](C)(OC(=O)C)C1CCC(=CC1)C)C,CHEMBL1591425,4.5,NA
CC(=CCC[C@](C)(O)C1CCC(=CC1)C)C,CHEMBL1561544,4.4,NA
CC(=CCC\C(=C/COc1c2C=CC(=O)Oc2cc3occc13)\C)C,CHEMBL1571785,6.1,NA
CC(=CCC\C(=C\C=C\C1=CC2(C)CC1(C)C(CC2=O)\C=C(/C)\CCC=C(C)C)\C)C,CHEMBL1515018,5.4,NA
CC(=CCC\C(=C\CC\C(=C\CO)\C)\C)C,CHEMBL25308,4.9,NA
CC(=CCC\C(=C\CC\C(=C\CSc1ccccc1C(=O)O)\C)\C)C,CHEMBL23293,4.5,NA
CC(=CCC\C(=C\CO)\C)C,CHEMBL25719,4.8,NA
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]3[C@@H]2C(=O)N(C3=O)c4ccc(F)cc4F)\C)C,CHEMBL1400594,5.4,NA
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]3[C@H]2C(=O)N(C[C@@H]4CCCO4)C3=O)\C)C,CHEMBL1513870,5.3,NA
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]3[C@H]2C(=O)N(C3=O)c4cccc(Oc5ccccc5)c4)\C)C,CHEMBL1395935,5.4,NA
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]3[C@H]2C(=O)N(Cc4ccc5OCOc5c4)C3=O)\C)C,CHEMBL1318085,5.8,NA
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]3[C@H]2C(=O)N(Cc4ccccc4)C3=O)\C)C,CHEMBL1435210,5.5,NA
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@H]1CC[C@@H]3[C@@H]2C(=O)N(C3=O)c4ccc(F)cc4F)\C)C,CHEMBL1553790,5.4,NA
CC(=CCC\C(=C\CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@H]1CC[C@H]3[C@H]2C(=O)N(Cc4ccc5OCOc5c4)C3=O)\C)C,CHEMBL1336443,5.8,NA
CC(=CCC\C(=C\CO\N=C\1/[C@@H]2CCN3N([C@H]2[C@H](O)[C@H]4O[C@H]14)C(=O)N(Cc5cc6OCOc6cc5Cl)C3=O)\C)C,CHEMBL1395753,5.4,NA
CC(=CCC\C(=C\COc1c2C=CC(=O)Oc2cc3occc13)\C)C,CHEMBL1078442,5.11,NA
CC(=CCC\C(=C\COc1c2OC(=O)C=Cc2cc3ccoc13)\C)C,CHEMBL1412710,5.9,NA
CC(=CCC\C(=C\COc1ccc2C=CC(=O)Oc2c1)\C)C,CHEMBL307341,4.4,NA
CC(=CCC1(CC=C(C)C)C(=O)C(=C2OC(C)(C)CCC2(CC=C(C)C)C1=O)C(=O)c3ccccc3)C,CHEMBL1602263,5.4,NA
CC(=CCC1=C(O)C(=O)c2ccccc2C1=O)C,CHEMBL15193,4.6,NA
CC(=CCc1c(O)c2C(=O)C(=COc2c3C=CC(C)(C)Oc13)c4ccc(O)c(O)c4)C,CHEMBL393136,4.5,NA
CC(=CCc1c(O)c2C(=O)C(=COc2c3C=CC(C)(C)Oc13)c4ccc(O)cc4)C,CHEMBL238188,4.6,NA
CC(=CCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccccc3)C,CHEMBL253998,4.9,NA
CC(=CCc1c(O)cc2OC=C(C(=O)c2c1O)c3ccc4OCOc4c3)C,CHEMBL412010,5.4,NA
CC(=CCc1c2OC(=C(O)C(=O)c2c(O)c3C=CC(C)(C)Oc13)c4ccccc4)C,CHEMBL1495541,4.8,NA
CC(=CCc1c2OC(C)(C)C=Cc2c(OC(=O)C)c3C(=O)C(=C(Oc13)c4ccccc4)OC(=O)C)C,CHEMBL1594132,5,NA
CC(=CCc1cc(C(=O)C)c(O)cc1O)C,CHEMBL1487159,5.85,NA
CC(=CCc1cccc2c(c[nH]c12)C3=C(O)C(=C(C(=O)C3=O)c4c([nH]c5ccccc45)C(C)(C)C=C)O)C,CHEMBL18879,4.6,NA
CC(=CCCC1(C)Oc2c(C=C1)c(OC(=O)C)c(CC=C(C)C)c3O[C@]45C6CC(C=C4C(=O)c23)C(=O)C5(C\C=C(/C)\C(=O)O)OC6(C)C)C,CHEMBL1360916,4.4,NA
CC(=CCCC1(C)Oc2c(CC=C(C)C)c3O[C@]45C6CC(C=C4C(=O)c3c(OC(=O)C)c2C=C1)C(=O)C5(C\C=C(/C)\C(=O)O)OC6(C)C)C,CHEMBL1323290,4.9,NA
CC(=CCCC1(C)Oc2c(CC=C(C)C)c3OC45C6CC(C=C4C(=O)c3c(O)c2C=C1)C(=O)C5(C\C=C(\C)/C(=O)O)OC6(C)C)C,CHEMBL1477081,4.4,NA
CC(=CCCC1(C)Oc2c(CC=C(C)C)c3OC45C6CC(C=C4C(=O)c3c(O)c2C=C1)C(O)C5(C\C=C(\C)/C(=O)O)OC6(C)C)C,CHEMBL1526240,4.7,NA
CC(=CCn1c(N2CCC[C@H](N)C2)c(C#N)c3N=CN(Cc4ccnc5ccccc45)C(=O)c13)C,CHEMBL1951431,NA,5.38
CC(=CCn1c(N2CCC[C@H](N)C2)c(C#N)c3N=CN(Cc4nccc5ccccc45)C(=O)c13)C,CHEMBL1951432,5.77,NA
CC(=CCOc1c2OC(=O)C=Cc2cc3ccoc13)C,CHEMBL453805,5.3,NA
CC(=CCOc1cc2OC(=O)C=Cc2cc1O)C,CHEMBL607536,4.4,NA
CC(=N)\C(=C(\O)/COc1ncnc2ccc(Br)cc12)\C#N,CHEMBL3213457,4.75,NA
CC(=N)N1CCC(CC1)Oc2ccc(cc2)N(Cc3ccc4ccc(cc4c3)C(=N)N)S(=O)(=O)C,CHEMBL152069,NA,5.41
CC(=N)NCc1cccc(CN)c1,CHEMBL107251,5,NA
CC(=N)NCCCC[C@H](N)C(=O)O,CHEMBL7889,5.7,NA
CC(=NOCc1cccc(c1)c2onc(c2)c3ccccc3)C,CHEMBL1371160,5.2,NA
CC(=O)[C@@H]1[C@@H]2[C@@H]3CO[C@@H](O3)C(=O)[C@@H]2[C@H]4C=Cc5ccccc5N14,CHEMBL1551915,4.6,NA
CC(=O)[C@@H]1[C@H]2[C@@H](C3N1C=Cc4ccccc34)C(=O)N(C5CCCCC5)C2=O,CHEMBL1469165,4.8,NA
CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C,CHEMBL1335634,5.4,NA
CC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3C(=O)C[C@@]12C,CHEMBL1318020,5.2,NA
CC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,CHEMBL1415777,4.8,NA
CC(=O)[C@]1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5[C@@]4(C)C3CC[C@@]12C,CHEMBL1476426,4.7,NA
CC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]3C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,CHEMBL3582243,5.32,NA
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,CHEMBL3348998,5.1,NA
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,CHEMBL190279,5.3,NA
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,5.4,NA
CC(=O)\C(=C/c1ccccc1F)\C(=O)c2ccccc2,CHEMBL1565333,5.5,NA
CC(=O)\N=C\1/SC=CN1CC(=O)c2ccc(cc2)[N+](=O)[O-],CHEMBL1985310,5.35,NA
CC(=O)c1[nH]c(C)c(C(=O)C)c1C,CHEMBL1714881,4.7,NA
CC(=O)C1=C(C)N(CC=C)C(=S)N=C1N2CCN(CC2)c3ccccc3,CHEMBL1414317,4.6,NA
CC(=O)C1=C(O)[C@@H]2[C@H]3[C@H](Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O,CHEMBL1358297,5,NA
CC(=O)C1=C(O)C=C(CC1c2occc2)c3occc3,CHEMBL1611022,4.7,NA
CC(=O)C1=C(O)C=C2Oc3c(C(=O)C)c(O)c(C)c(O)c3[C@]2(C)C1=O,CHEMBL461903,4.5,NA
CC(=O)C1=NN(\C(=C/2\S\C(=N/c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)\N(C2=O)c6ccccc6)\S1)c7ccccc7,CHEMBL3408394,NA,5.24
CC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(C)cc5,CHEMBL3408384,NA,4.54
CC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(Cl)cc5,CHEMBL3408386,NA,4.94
CC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccccc5,CHEMBL3408383,NA,4.49
CC(=O)C1=NN2[C@@H](COc3ccc(C)cc23)[C@@]1(CCCN4CCOCC4)c5ccccc5,CHEMBL399378,NA,5.2
CC(=O)C1=NN2[C@@H](COc3ccc(Cl)cc23)C1(CCCN4CCOCC4)c5ccccc5,CHEMBL250533,NA,5.48
CC(=O)C1=NN2[C@@H](COc3ccc(F)cc23)[C@@]1(CCCN)c4ccccc4,CHEMBL250127,NA,6.03
CC(=O)C1=NN2[C@@H](COc3ccc(F)cc23)[C@@]1(CCCN4CCNC(=O)CC4)c5ccccc5,CHEMBL438876,NA,4.77
CC(=O)C1=NN2[C@@H](COc3ccc(F)cc23)[C@@]1(CCCN4CCNCC4)c5ccccc5,CHEMBL401476,NA,5.34
CC(=O)C1=NN2[C@@H](COc3ccc(F)cc23)[C@@]1(CCCN4CCOCC4)c5ccccc5,CHEMBL398478,NA,5.22
CC(=O)C1=NN2[C@@H](COc3ccc(F)cc23)[C@@]1(CCCO)c4ccccc4,CHEMBL250743,NA,4.75
CC(=O)C1=NOC(CNC(=O)c2c(C)onc2c3ccccc3Cl)C1,CHEMBL1588323,4.8,NA
CC(=O)C1C(=O)C=C2Oc3c(C(=O)C)c(O)c(C)c(O)c3[C@@]2(C)C1=O,CHEMBL1450004,4.9,NA
CC(=O)C1C(=O)C=C2Oc3c(C(=O)C)c(O)c(C)c(O)c3C2(C)C1=O,CHEMBL1375951,6.8,NA
CC(=O)c1c(C)[nH]c(C(=O)COc2cc(C)cc(C)c2)c1C,CHEMBL1389041,5.5,NA
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(cc2)C#N)c1C,CHEMBL1454402,5.5,NA
CC(=O)c1c(C)[nH]c(C(=O)N2CCc3ccccc3C2)c1C,CHEMBL1532985,5.4,NA
CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3C=CC(C)(C)Oc3c(C(=O)\C=C/c4ccccc4)c2O)c1O,CHEMBL1330502,5.2,NA
CC(=O)c1c(O)cc(O)cc1O,CHEMBL452477,5.5,NA
CC(=O)c1cc(C)ccc1OC(=O)CCN2C(=O)C3C(C4c5ccccc5C3c6ccccc46)C2=O,CHEMBL1405758,4.5,NA
CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc3cnc4ccccc4c3,CHEMBL2338475,5.52,NA
CC(=O)C1CC[C@H]2C3CC[C@@H]4CC(O)CC[C@@]4(C)C3CC[C@]12C,CHEMBL1475298,5.6,NA
CC(=O)c1cc2C=CC(C)(C)Oc2cc1O,CHEMBL443462,4.5,NA
CC(=O)c1cc2OCOc2cc1N\C=C/c3nnnn3c4ccc(Br)cc4,CHEMBL1424384,5.55,NA
CC(=O)c1cc2OCOc2cc1N\C=C/c3nnnn3c4ccc(Cl)cc4,CHEMBL1426357,5.45,NA
CC(=O)c1cc2OCOc2cc1NC(=O)c3c(C)onc3c4ccccc4,CHEMBL1589130,5.8,NA
CC(=O)c1ccc(cc1)C2OC(CO)C(Oc3ccc(F)cc3C)C=C2,CHEMBL1478153,5.5,NA
CC(=O)c1ccc(cc1)n2nnnc2SCC(=O)Nc3cccc(NC(=O)c4occc4)c3,CHEMBL1604398,5.4,NA
CC(=O)c1ccc(CN2CCC(CC2)NC(=O)C3=CC(=O)c4ccc(F)cc4O3)cc1,CHEMBL384487,NA,7.69
CC(=O)c1ccc(N2CCC(CC2)c3cc([nH]n3)c4ccc(Cl)cc4)c(c1)[N+](=O)[O-],CHEMBL1384414,4.4,NA
CC(=O)c1ccc(N2CCC(CC2)c3cc([nH]n3)c4ccc(Cl)cc4Cl)c(c1)[N+](=O)[O-],CHEMBL1500199,4.9,NA
CC(=O)c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)c3occc3)cc1,CHEMBL1741617,4.55,NA
CC(=O)c1ccc(OC2C(O)COC2\C=C\c3ccc(Cl)cc3)cc1,CHEMBL1331583,5.4,NA
CC(=O)c1ccc(OC2C=CC(OC2CO)C#Cc3ccc(Br)cc3)cc1,CHEMBL1354186,5.5,NA
CC(=O)c1ccc(s1)c2cccnc2,CHEMBL362702,4.57,NA
CC(=O)C1CCC2C3CCC4=CC(=O)CC[C@@]4(C)C3CC[C@]12C,CHEMBL1489845,6.1,NA
CC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,CHEMBL1824040,NA,4.31
CC(=O)c1cccc(c1)\N=C\C2=C(O)OC3(CCCCC3)OC2=O,CHEMBL3193048,4.45,NA
CC(=O)c1cccc(c1)c2cccc(c2)N3C=C(C(=O)Nc4nccc(Cl)c4Cl)C(=O)c5cccnc35,CHEMBL514564,NA,6.13
CC(=O)c1cccc(NC(=O)\C(=C/c2occc2)\NC(=O)c3cccs3)c1,CHEMBL1363110,4.7,NA
CC(=O)c1cccc(NC(=O)c2csc(n2)n3nc(C)cc3C(F)(F)F)c1,CHEMBL1519173,5,NA
CC(=O)c1cccc(NC(=O)CCC2CCCC2)c1,CHEMBL1428398,4.55,NA
CC(=O)c1cccc(NC(=O)CSCc2ccccc2)c1,CHEMBL1523323,4.55,NA
CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN3CCC[C@@H](Cc4ccc(F)cc4)C3)c1,CHEMBL250689,NA,6.4
CC(=O)c1cccc(NC(=S)NC(=O)CC(C)(C)C)c1,CHEMBL1353281,4.55,NA
CC(=O)c1cccc(NS(=O)(=O)c2ccc(N\C=C/C(=O)c3ccc(F)cc3)cc2)c1,CHEMBL1471369,6.15,NA
CC(=O)C1CCN(CCOc2ccn(n2)c3ccc(Cl)c(Cl)c3)CC1,CHEMBL2170213,NA,5.35
CC(=O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,CHEMBL301992,NA,5
CC(=O)c1cn(CC(=O)Nc2c(C)cccc2C)c3ccccc13,CHEMBL1451899,4.95,NA
CC(=O)c1cn(CC(=O)Nc2ccccc2C)c3ccccc13,CHEMBL1607115,5.2,NA
CC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,CHEMBL2338482,6.44,NA
CC(=O)c1ncn2c1COc3c(CCN4CCN(CC4)c5cccc6nc(C)ccc56)cccc23,CHEMBL1241736,NA,5.2
CC(=O)CC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]12C,CHEMBL1396546,5.6,NA
CC(=O)CCNCCCC(=O)Nc1ccc(cc1)c2cn(C)c3c(CN4C[C@@H]5N(N(CC=C)CC(=O)N5[C@@H](Cc6ccc(O)cc6)C4=O)C(=O)NCc7ccccc7)cccc23,CHEMBL3640015,5.56,NA
CC(=O)N(\N=C\1/Sc2ccccc2C1=O)c3ccccc3C,CHEMBL2000196,4.5,NA
CC(=O)N(c1ccc2OC(=O)Sc2c1)S(=O)(=O)c3cccs3,CHEMBL1418522,4.85,NA
CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]3CCNC3,CHEMBL577497,NA,5.1
CC(=O)N(Cc1cccnc1)c2ccc(cc2)c3nc4ccccc4s3,CHEMBL2448722,5.54,NA
CC(=O)N(Cc1cccnc1)c2ccc(cc2F)c3ccc(F)cc3,CHEMBL2448734,6.33,NA
CC(=O)N(CCOc1ccc(cc1)[N+](=O)[O-])CCc2ccc(cc2)[N+](=O)[O-],CHEMBL3590450,NA,6.6
CC(=O)N(NC(=O)c1ccccc1Cl)C2CC(=O)N(C2=O)c3ccc(C)cc3,CHEMBL1741760,4.7,NA
CC(=O)N(OCc1ccccc1)[C@H]2[C@H](O)C(C)(C)Oc3ccc(cc23)C#N,CHEMBL1476996,4.8,NA
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CHEMBL54170,5.1,NA
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc3cc(cc(c3)C(F)(F)F)C(F)(F)F,CHEMBL22870,5.1,NA
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC2(CC2)c3cccc(c3)C(C)(C)C(F)F,CHEMBL1270362,6.96,NA
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4ccccc34)c5ccccc5,CHEMBL1649913,NA,5.82
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4CN(CCc34)C(=O)C(C)(C)C)c5cccc(F)c5,CHEMBL1649933,NA,5.3
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4CN(CCc34)C(=O)C)c5cccc(F)c5,CHEMBL1649911,NA,5.3
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4CN(CCc34)c5ccncn5)c6cccc(F)c6,CHEMBL1649928,NA,8
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4CN(CCc34)c5cnccn5)c6cccc(F)c6,CHEMBL1649929,NA,6
CC(=O)N[C@@H]1CC(C)(C)Oc2nc(c(cc12)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl,CHEMBL1095990,NA,6.27
CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4c(c3)c5ccccc5n4C(=O)N)CC2)c6ccccc16,CHEMBL1934130,NA,5.7
CC(=O)N[C@H]1CC(C)(C)Oc2nc(c(cc12)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl,CHEMBL1098847,NA,5.58
CC(=O)N1[C@@H](CC[C@@H]1c2ccccc2)C(=O)Nc3ncc(s3)c4ccc(N)cc4,CHEMBL2397307,6.01,NA
CC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCc3cc(F)cc(c3)C(F)(F)F,CHEMBL1375229,5.2,NA
CC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCc3oc(C)cc3,CHEMBL1490970,5.1,NA
CC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCCN3CCOCC3,CHEMBL1567150,4.8,NA
CC(=O)n1c(COS(=O)(=O)C)nc2ccccc12,CHEMBL1369140,5.5,NA
CC(=O)N1C[C@H](C[C@@H]1C(=O)N2CCCN(CC2)C3CCC3)Oc4cccc(F)c4,CHEMBL1096827,NA,5.22
CC(=O)N1C2(CCCCC2)C=CC1(C)C(=O)NCc3cc(F)cc(c3)C(F)(F)F,CHEMBL1516224,5,NA
CC(=O)N1C2(CCCCC2)C=CC1(C)C(=O)NCc3ccccn3,CHEMBL1330334,4.9,NA
CC(=O)N1C2(CCCCC2)C=CC1(C)C(=O)NCCN3CCOCC3,CHEMBL1521527,5,NA
CC(=O)n1cc(\C=N\NC(=O)c2sc(C)nc2C)c3ccccc13,CHEMBL1975888,4.85,NA
CC(=O)N1CC(=O)N(OCc2ccccc2)C1c3ccc(Cl)cc3Cl,CHEMBL1576353,5,NA
CC(=O)N1CC[C@@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)[C@@H](C1)NC(=O)Nc4nc(C)c(s4)C(=O)C,CHEMBL249854,NA,5.22
CC(=O)N1CC=CC1(C)C(=O)NCc2cc(F)cc(c2)C(F)(F)F,CHEMBL1456388,4.8,NA
CC(=O)N1CC=CC1(C)C(=O)NCC2CC2,CHEMBL1560633,4.5,NA
CC(=O)N1CC=CC1(C)C(=O)O,CHEMBL1369882,4.7,NA
CC(=O)N1CC2(CCN(CC2)c3ccc(cn3)C(=O)Nc4cc(ccc4N)c5cccs5)C1,CHEMBL472443,NA,5.2
CC(=O)N1Cc2cc(Cl)ccc2n3c(C1)nnc3C4CCN(CC4)c5ccccn5,CHEMBL1837040,NA,4.45
CC(=O)N1Cc2ccccc2CC1CN3CCC4(CC3)CCc5ccccc45,CHEMBL3787051,NA,6.3
CC(=O)N1CCC(CC1)C(=O)N2C[C@@H]([C@H](C2)c3ccc(F)cc3C)c4noc(n4)C(C)(C)c5cc(cc(c5)C(F)(F)F)C(F)(F)F,CHEMBL392465,4,NA
CC(=O)N1CCC(CC1)C(=O)N2C[C@@H]([C@H](C2)c3ccc(F)cc3C)c4onc(n4)C(C)(C)c5cc(cc(c5)C(F)(F)F)C(F)(F)F,CHEMBL392463,4.64,NA
CC(=O)N1CCC(CC1)C(=O)N2C[C@H]([C@@H](C2)c3ccc(F)cc3C)c4onc(n4)C(C)(C)c5cc(cc(c5)C(F)(F)F)C(F)(F)F,CHEMBL392464,4.55,NA
CC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(F)cc3)c2c4ccncc4,CHEMBL1092901,NA,6.1
CC(=O)N1CCC(CC1)c2cc(C)c(cc2C(F)(F)F)C(=O)NC(=N)N,CHEMBL2170611,NA,5.16
CC(=O)N1CCC(CC1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,CHEMBL2069510,NA,5.01
CC(=O)N1CCC(CC1)n2cc(Nc3ncc(Cl)c(n3)c4cnc5ccccn45)c(C)n2,CHEMBL3823278,NA,5.28
CC(=O)N1CCC(CC1)n2cc(Nc3ncc(Cl)c(n3)c4cnc5ccccn45)cn2,CHEMBL3823659,NA,5.27
CC(=O)N1CCC(CC1)n2cc(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c(C)n2,CHEMBL3822989,NA,5.14
