Age, Workclass, Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
50,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Female,0,0,30,United-States
38,Private,Bachelors,Never-Married,Admin,Own-child,White,Female,0,0,40,United-States
43,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,60,United-States
42,Private,High School grad,Widowed,White-Collar,Not-in-family,White,Female,0,0,55,United-States
32,Private,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,40,United-States
20,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States
27,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,35,United-States
45,Private,Dropout,Widowed,Admin,Unmarried,White,Female,0,0,40,United-States
40,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States
38,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,60,United-States
37,Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,40,United-States
60,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States
53,Self-emp-not-inc,High School grad,Married,White-Collar,Husband,Black,Male,0,0,45,United-States
25,Private,Bachelors,Married,White-Collar,Own-child,White,Female,0,0,40,United-States
47,Self-emp-not-inc,Bachelors,Separated,White-Collar,Not-in-family,Asian-Pac-Islander,Male,0,0,60,Other
40,Self-emp-not-inc,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,70,United-States
51,?,High School grad,Married,?,Husband,White,Male,0,0,40,United-States
19,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,10,United-States
42,Private,High School grad,Married,Professional,Wife,White,Female,0,0,50,United-States
65,?,High School grad,Married,?,Husband,White,Male,0,0,40,United-States
41,Private,Bachelors,Separated,Admin,Unmarried,White,Female,0,0,40,United-States
28,Private,Dropout,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,45,United-States
46,Private,Masters,Separated,White-Collar,Not-in-family,White,Female,27828,0,50,United-States
49,Private,Bachelors,Married,Professional,Wife,White,Female,99999,0,20,United-States
24,Private,High School grad,Never-Married,Blue-Collar,Other-relative,Black,Male,0,0,40,United-States
32,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
71,Private,High School grad,Married,Other,Husband,White,Male,6767,0,20,United-States
26,Private,High School grad,Married,Other,Husband,White,Male,3103,0,40,United-States
29,Private,High School grad,Separated,Other,Not-in-family,White,Male,0,0,40,United-States
50,Private,High School grad,Married,White-Collar,Husband,White,Male,99999,0,50,United-States
51,Private,Associates,Married,Blue-Collar,Husband,White,Male,3103,0,50,United-States
17,?,Dropout,Never-Married,?,Own-child,White,Female,0,0,20,United-States
49,Private,High School grad,Married,Service,Wife,Black,Female,0,0,40,United-States
31,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
23,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
59,Local-gov,High School grad,Widowed,Blue-Collar,Unmarried,White,Male,0,2339,40,United-States
17,?,Dropout,Never-Married,?,Own-child,White,Male,0,0,30,United-States
43,Private,High School grad,Married,Sales,Husband,White,Male,7688,0,40,United-States
38,Private,Bachelors,Married,Sales,Husband,White,Male,7298,0,40,United-States
37,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States
29,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,40,United-States
39,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,50,United-States
31,Private,Associates,Never-Married,Admin,Not-in-family,White,Male,2202,0,38,United-States
42,Local-gov,Bachelors,Separated,Professional,Not-in-family,White,Female,8614,0,45,United-States
35,Local-gov,Masters,Married,Professional,Wife,White,Female,0,0,35,United-States
39,Private,Masters,Married,White-Collar,Husband,Asian-Pac-Islander,Male,15024,0,40,United-States
40,Private,Associates,Separated,Admin,Unmarried,White,Female,0,0,40,United-States
66,Private,Dropout,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,Latin-America
30,Federal-gov,Dropout,Married,Other,Husband,White,Male,0,0,40,United-States
43,Private,Associates,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
47,Private,Dropout,Never-Married,Service,Unmarried,White,Female,0,0,50,United-States
45,Private,Masters,Never-Married,Admin,Not-in-family,Asian-Pac-Islander,Female,0,0,40,SE-Asia
31,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,40,Latin-America
33,Private,High School grad,Married,Sales,Husband,White,Male,3103,0,40,United-States
32,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Male,0,0,40,United-States
28,Private,Associates,Married,Blue-Collar,Husband,Black,Male,0,0,40,United-States
50,Federal-gov,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
63,Private,Dropout,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
28,Private,Bachelors,Married,Admin,Husband,White,Male,0,0,40,United-States
38,Private,High School grad,Widowed,Admin,Unmarried,Black,Female,0,0,40,United-States
52,Private,High School grad,Separated,Service,Not-in-family,White,Female,0,0,38,United-States
38,Self-emp-inc,Prof-School,Married,Professional,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
41,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Male,2174,0,40,United-States
50,State-gov,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,38,United-States
59,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
32,Private,High School grad,Married,Sales,Husband,White,Male,0,0,49,United-States
73,Local-gov,Dropout,Married,Other,Husband,White,Male,2228,0,10,United-States
52,Self-emp-inc,High School grad,Separated,White-Collar,Unmarried,White,Male,0,0,38,United-States
57,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,60,United-States
35,Private,Associates,Married,White-Collar,Husband,White,Male,7298,0,50,United-States
51,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,56,United-States
22,Private,Dropout,Widowed,Sales,Own-child,Black,Female,0,0,35,United-States
49,Private,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
22,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,40,United-States
46,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,1902,40,United-States
48,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,United-States
52,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,?
43,State-gov,Bachelors,Married,Admin,Husband,White,Male,0,0,50,United-States
25,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,Latin-America
31,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
19,Private,High School grad,Never-Married,Sales,Own-child,White,Male,0,0,36,United-States
19,?,High School grad,Never-Married,?,Own-child,White,Male,0,0,45,United-States
51,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,84,United-States
51,Private,Bachelors,Separated,White-Collar,Unmarried,White,Male,0,0,40,United-States
22,Self-emp-not-inc,High School grad,Never-Married,Professional,Unmarried,White,Female,99999,0,40,Latin-America
37,Local-gov,High School grad,Separated,Admin,Unmarried,Black,Female,0,0,35,United-States
19,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,30,United-States
45,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,55,United-States
21,State-gov,High School grad,Never-Married,Service,Own-child,White,Male,0,0,10,United-States
52,Private,High School grad,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States
46,Local-gov,High School grad,Married,Professional,Husband,White,Male,0,0,24,United-States
42,State-gov,Masters,Separated,Professional,Not-in-family,White,Female,0,0,38,United-States
56,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
23,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States
58,Private,Masters,Married,Sales,Husband,White,Male,0,0,40,United-States
70,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,30,United-States
30,Private,High School grad,Separated,Admin,Unmarried,White,Male,0,0,40,United-States
45,Private,Bachelors,Married,Admin,Husband,Asian-Pac-Islander,Male,0,0,40,SE-Asia
23,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,44,United-States
34,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,1579,40,United-States
38,Private,Bachelors,Married,Blue-Collar,Wife,White,Female,0,0,40,United-States
24,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
53,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
45,Federal-gov,High School grad,Never-Married,Blue-Collar,Not-in-family,Black,Male,3325,0,40,United-States
21,?,High School grad,Never-Married,?,Own-child,White,Female,0,0,40,United-States
21,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,40,Latin-America
34,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,United-States
32,Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,5178,0,45,United-States
21,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
63,?,Masters,Married,?,Husband,White,Male,0,0,30,United-States
23,Private,Dropout,Never-Married,Blue-Collar,Own-child,Black,Male,0,0,36,United-States
28,Private,Bachelors,Separated,Blue-Collar,Unmarried,White,Male,0,0,50,United-States
29,Self-emp-not-inc,High School grad,Never-Married,Blue-Collar,Unmarried,Black,Male,0,0,45,United-States
25,Local-gov,Bachelors,Never-Married,Professional,Own-child,White,Female,0,0,40,United-States
44,State-gov,Masters,Never-Married,Professional,Not-in-family,White,Female,0,0,60,United-States
18,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,8,United-States
26,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,24,United-States
47,Local-gov,Associates,Married,Admin,Wife,White,Female,0,0,35,United-States
23,Private,High School grad,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States
46,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
61,Local-gov,Bachelors,Married,White-Collar,Husband,White,Male,5178,0,50,United-States
25,Private,High School grad,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,40,United-States
38,Local-gov,High School grad,Married,Other,Husband,Asian-Pac-Islander,Male,0,0,54,United-States
60,?,Bachelors,Separated,?,Unmarried,Black,Female,0,0,15,United-States
23,Private,High School grad,Never-Married,Service,Not-in-family,White,Male,0,0,20,United-States
36,Federal-gov,High School grad,Separated,Admin,Not-in-family,White,Female,0,0,48,United-States
46,Private,Dropout,Separated,Service,Not-in-family,White,Male,0,0,25,United-States
32,Self-emp-not-inc,Bachelors,Married,Professional,Husband,White,Male,0,0,45,United-States
40,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
31,Private,High School grad,Never-Married,Admin,Own-child,Black,Male,0,0,40,United-States
31,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,65,United-States
32,State-gov,Bachelors,Never-Married,Admin,Not-in-family,White,Male,0,0,37,United-States
21,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,10,United-States
63,Private,High School grad,Married,Sales,Husband,Black,Male,0,0,40,United-States
44,Private,High School grad,Separated,White-Collar,Not-in-family,White,Male,0,0,45,United-States
42,Self-emp-not-inc,Bachelors,Married,Sales,Husband,White,Male,0,0,60,United-States
23,?,Bachelors,Never-Married,?,Own-child,White,Male,0,0,35,United-States
30,Private,High School grad,Separated,Admin,Not-in-family,White,Female,0,0,45,United-States
24,Private,High School grad,Never-Married,Service,Unmarried,White,Male,0,0,40,South-America
42,Private,Bachelors,Married,Other,Husband,White,Male,0,0,40,United-States
44,Self-emp-not-inc,High School grad,Married,Professional,Wife,White,Female,0,0,40,Euro_1
27,Federal-gov,Bachelors,Never-Married,White-Collar,Not-in-family,Black,Male,0,0,48,United-States
27,Local-gov,High School grad,Never-Married,White-Collar,Unmarried,White,Male,0,0,40,United-States
22,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,45,United-States
68,Private,High School grad,Never-Married,Sales,Not-in-family,White,Female,0,0,40,United-States
55,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,99,United-States
22,Self-emp-not-inc,High School grad,Never-Married,Service,Own-child,White,Male,0,0,40,Euro_2
25,Private,High School grad,Married,White-Collar,Wife,White,Female,0,0,15,United-States
68,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
62,Private,High School grad,Widowed,White-Collar,Not-in-family,White,Female,0,0,16,United-States
26,Private,High School grad,Separated,Service,Other-relative,White,Male,0,0,40,United-States
34,Private,Masters,Married,Professional,Husband,White,Male,0,0,55,United-States
68,Private,High School grad,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States
42,Local-gov,Bachelors,Separated,White-Collar,Not-in-family,White,Male,0,0,45,United-States
45,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,55,United-States
26,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
25,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
23,Private,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,50,United-States
29,Private,High School grad,Never-Married,Service,Not-in-family,Other,Male,0,1590,40,?
65,Without-pay,Dropout,Widowed,Blue-Collar,Unmarried,White,Female,0,0,50,United-States
31,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,United-States
26,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
44,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
45,Local-gov,Masters,Separated,Professional,Unmarried,White,Female,1506,0,45,United-States
26,Self-emp-not-inc,Masters,Never-Married,Professional,Not-in-family,White,Female,0,0,50,United-States
26,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,35,United-States
36,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
38,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
39,Private,High School grad,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,48,United-States
52,Self-emp-inc,Prof-School,Married,White-Collar,Husband,White,Male,0,0,40,United-States
39,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,45,Latin-America
41,Self-emp-not-inc,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
42,Local-gov,Masters,Married,White-Collar,Husband,White,Male,0,1902,60,United-States
