Time,Temperature
8465,22.00000001
8466,22.00000001
8467,22.00000001
8468,22.00000001
8469,22.00000001
8470,22.00000001
8471,22.00000001
8472,22.00000001
8473,22.00000001
8474,22.00000001
8475,22.00000001
8476,22.00000001
8477,22.00000001
8478,22.00000001
8479,22.00000001
8480,22.00000001
8481,22.00000001
8482,22.00000001
8483,22.00000001
8484,22.00000001
8485,22.00000001
8486,22.00000001
8487,22.00000001
8488,22.00000001
8489,22.00000001
8490,22.00000001
8491,22.00000001
8492,22.00000001
8493,22.00000001
8494,22.00000001
8495,22.00000001
8496,22.00000001
8497,22.00000001
8498,22.00000001
8499,22.00000001
8500,22.00000001
8501,22.00000001
8502,22.00000001
8503,22.00000001
8504,22.00000001
8505,22.00000001
8506,22.00000001
8507,22.00000001
8508,22.00000001
8509,22.00000001
8510,22.00000001
8511,22.00000001
8512,22.00000001
8513,22.00000001
8514,22.00000001
8515,22.00000001
8516,22.00000001
8517,22.00000001
8518,22.00000001
8519,22.00000001
8520,22.00000001
8521,22.00000001
8522,22.00000001
8523,22.00000001
8524,22.00000001
8525,22.00000001
8526,22.00000001
8527,22.00000001
8528,22.00000001
8529,22.00000001
8530,22.00000001
8531,22.00000001
8532,22.00000001
8533,22.00000001
8534,22.00000001
8535,22.00000001
8536,22.00000001
8537,22.00000001
8538,22.00000001
8539,22.00000001
8540,22.00000001
8541,22.00000001
8542,22.00000001
8543,22.00000001
8544,22.00000001
8545,22.00000001
8546,22.00000001
8547,22.00000001
8548,22.00000001
8549,22.00000001
8550,22.00000001
8551,22.00000001
8552,22.00000001
8553,22.00000001
8554,22.00000001
8555,22.00000001
8556,22.00000001
8557,22.00000001
8558,22.00000001
8559,22.00000001
8560,22.00000001
8561,22.00000001
8562,22.00000001
8563,22.00000001
8564,22.00000001
8565,22.00000001
8566,22.00000001
8567,22.00000001
8568,22.00000001
8569,22.00000001
8570,22.00000001
8571,22.00000001
8572,22.00000001
8573,22.00000001
8574,22.00000001
8575,22.00000001
8576,22.00000001
8577,22.00000001
8578,22.00000001
8579,22.00000001
8580,22.00000001
8581,22.00000001
8582,22.00000001
8583,22.00000001
8584,22.00000001
8585,22.00000001
8586,22.00000001
8587,22.00000001
8588,22.00000001
8589,22.00000001
8590,22.00000001
8591,22.00000001
8592,22.00000001
8593,22.00000001
8594,22.00000001
8595,22.00000001
8596,22.00000001
8597,22.00000001
8598,22.00000001
8599,22.00000001
8600,22.00000001
8601,22.00000001
8602,22.00000001
8603,22.00000001
8604,22.00000001
8605,22.00000001
8606,22.00000001
8607,22.00000001
8608,22.00000001
8609,22.00000001
8610,22.00000001
8611,22.00000001
8612,22.00000001
8613,22.00000001
8614,22.00000001
8615,22.00000001
8616,22.00000001
8617,22.00000001
8618,22.00000001
8619,22.00000001
8620,22.00000001
8621,22.00000001
8622,22.00000001
8623,22.00000001
8624,22.00000001
8625,22.00000001
8626,22.00000001
8627,22.00000001
8628,22.00000001
8629,22.00000001
8630,22.00000001
8631,22.00000001
8632,22.00000001
8633,22.00000001
8634,22.00000001
8635,22.00000001
8636,22.00000001
8637,22.00000001
8638,22.00000001
8639,22.00000001
8640,22.00000001
8641,22.00000001
8642,22.00000001
8643,22.00000001
8644,22.00000001
8645,22.00000001
8646,22.00000001
8647,22.00000001
8648,22.00000001
8649,22.00000001
8650,22.00000001
8651,22.00000001
8652,22.00000001
8653,22.00000001
8654,22.00000001
8655,22.00000001
8656,22.00000001
8657,22.00000001
8658,22.00000001
8659,22.00000001
8660,22.00000001
8661,22.00000001
8662,22.00000001
8663,22.00000001
8664,22.00000001
8665,22.00000001
8666,22.00000001
8667,22.00000001
8668,22.00000001
8669,22.00000001
8670,22.00000001
8671,22.00000001
8672,22.00000001
8673,22.00000001
8674,22.00000001
8675,22.00000001
8676,22.00000001
8677,22.00000001
8678,22.00000001
8679,22.00000001
8680,22.00000001
8681,22.00000001
8682,22.00000001
8683,22.00000001
8684,22.00000001
8685,22.00000001
8686,22.00000001
8687,22.00000001
8688,22.00000001
8689,22.00000001
8690,22.00000001
8691,22.00000001
8692,22.00000001
8693,22.00000001
8694,22.00000001
8695,22.00000001
8696,22.00000001
8697,22.00000001
8698,22.00000001
8699,22.00000001
8700,22.00000001
8701,22.00000001
8702,22.00000001
8703,22.00000001
8704,22.00000001
8705,22.00000001
8706,22.00000001
8707,22.00000001
8708,22.00000001
8709,22.00000001
8710,22.00000001
8711,22.00000001
8712,22.00000001
8713,22.00000001
8714,22.00000001
8715,22.00000001
8716,22.00000001
8717,22.00000001
8718,22.00000001
8719,22.00000001
8720,22.00000001
8721,22.00000001
8722,22.00000001
8723,22.00000001
8724,22.00000001
8725,22.00000001
8726,22.00000001
8727,22.00000001
8728,22.00000001
8729,22.00000001
8730,22.00000001
8731,22.00000001
8732,22.00000001
8733,22.00000001
8734,22.00000001
8735,22.00000001
8736,22.00000001
8737,22.00000001
8738,22.00000001
8739,22.00000001
8740,22.00000001
8741,22.00000001
8742,22.00000001
8743,22.00000001
8744,22.00000001
8745,22.00000001
8746,22.00000001
8747,22.00000001
8748,22.00000001
8749,22.00000001
8750,22.00000001
8751,22.00000001
8752,22.00000001
8753,22.00000001
8754,22.00000001
8755,22.00000001
8756,22.00000001
8757,22.00000001
8758,22.00000001
8759,22.00000001
8760,22.00000001
8761,22.00000001
8762,22.00000001
8763,22.00000001
8764,22.00000001
8765,22.00000001
8766,22.00000001
8767,22.00000001
8768,22.00000001
8769,22.00000001
8770,22.00000001
8771,22.00000001
8772,22.00000001
8773,22.00000001
8774,22.00000001
8775,22.00000001
8776,22.00000001
8777,22.00000001
8778,22.00000001
8779,22.00000001
8780,22.00000001
8781,22.00000001
8782,22.00000001
8783,22.00000001
8784,22.00000001
8785,22.00000001
8786,22.00000001
8787,22.00000001
8788,22.00000001
8789,22.00000001
8790,22.00000001
8791,22.00000001
8792,22.00000001
8793,22.00000001
8794,22.00000001
8795,22.00000001
8796,22.00000001
8797,22.00000001
8798,22.00000001
8799,22.00000001
8800,22.00000001
8801,22.00000001
8802,22.00000001
8803,22.00000001
8804,22.00000001
8805,22.00000001
8806,22.00000001
8807,22.00000001
8808,22.00000001
8809,22.00000001
8810,22.00000001
8811,22.00000001
8812,22.00000001
8813,22.00000001
8814,22.00000001
8815,22.00000001
8816,22.00000001
8817,22.00000001
8818,22.00000001
8819,22.00000001
8820,22.00000001
8821,22.00000001
8822,22.00000001
8823,22.00000001
8824,22.00000001
8825,22.00000001
8826,22.00000001
8827,22.00000001
8828,22.00000001
8829,22.00000001
8830,22.00000001
8831,22.00000001
8832,22.00000001
8833,22.00000001
8834,22.00000001
8835,22.00000001
8836,22.00000001
8837,22.00000001
8838,22.00000001
8839,22.00000001
8840,22.00000001
8841,22.00000001
8842,22.00000001
8843,22.00000001
8844,22.00000001
8845,22.00000001
8846,22.00000001
8847,22.00000001
8848,22.00000001
8849,22.00000001
8850,22.00000001
8851,22.00000001
8852,22.00000001
8853,22.00000001
8854,22.00000001
8855,22.00000001
8856,22.00000001
8857,22.00000001
8858,22.00000001
8859,22.00000001
8860,22.00000001
8861,22.00000001
8862,22.00000001
8863,22.00000001
8864,22.00000001
8865,22.00000001
8866,22.00000001
8867,22.00000001
8868,22.00000001
8869,22.00000001
8870,22.00000001
8871,22.00000001
8872,22.00000001
8873,22.00000001
8874,22.00000001
8875,22.00000001
8876,22.00000001
8877,22.00000001
8878,22.00000001
8879,22.00000001
8880,22.00000001
8881,22.00000001
8882,22.00000001
8883,22.00000001
8884,22.00000001
8885,22.00000001
8886,22.00000001
8887,22.00000001
8888,22.00000001
8889,22.00000001
8890,22.00000001
8891,22.00000001
8892,22.00000001
8893,22.00000001
8894,22.00000001
8895,22.00000001
8896,22.00000001
8897,22.00000001
8898,22.00000001
8899,22.00000001
8900,22.00000001
8901,22.00000001
8902,22.00000001
8903,22.00000001
8904,22.00000001
8905,22.00000001
8906,22.00000001
8907,22.00000001
8908,22.00000001
8909,22.00000001
8910,22.00000001
8911,22.00000001
8912,22.00000001
8913,22.00000001
8914,22.00000001
8915,22.00000001
8916,22.00000001
8917,22.00000001
8918,22.00000001
8919,22.00000001
8920,22.00000001
8921,22.00000001
8922,22.00000001
8923,22.00000001
8924,22.00000001
8925,22.00000001
8926,22.00000001
8927,22.00000001
8928,22.00000001
8929,22.00000001
8930,22.00000001
8931,22.00000001
8932,22.00000001
8933,22.00000001
8934,22.00000001
8935,22.00000001
8936,22.00000001
8937,22.00000001
8938,22.00000001
8939,22.00000001
8940,22.00000001
8941,22.00000001
8942,22.00000001
8943,22.00000001
8944,22.00000001
8945,22.00000001
8946,22.00000001
8947,22.00000001
8948,22.00000001
8949,22.00000001
8950,22.00000001
8951,22.00000001
8952,22.00000001
8953,22.00000001
8954,22.00000001
8955,22.00000001
8956,22.00000001
8957,22.00000001
8958,22.00000001
8959,22.00000001
8960,22.00000001
8961,22.00000001
8962,22.00000001
8963,22.00000001
8964,22.00000001
8965,22.00000001
8966,22.00000001
8967,22.00000001
8968,22.00000001
8969,22.00000001
8970,22.00000001
8971,22.00000001
8972,22.00000001
8973,22.00000001
8974,22.00000001
8975,22.00000001
8976,22.00000001
8977,22.00000001
8978,22.00000001
8979,22.00000001
8980,22.00000001
8981,22.00000001
8982,22.00000001
8983,22.00000001
8984,22.00000001
8985,22.00000001
8986,22.00000001
8987,22.00000001
8988,22.00000001
8989,22.00000001
8990,22.00000001
8991,22.00000001
8992,22.00000001
8993,22.00000001
8994,22.00000001
8995,22.00000001
8996,22.00000001
8997,22.00000001
8998,22.00000001
8999,22.00000001
9000,22.00000001
9001,22.00000001
9002,22.00000001
9003,22.00000001
9004,22.00000001
9005,22.00000001
9006,22.00000001
9007,22.00000001
9008,22.00000001
9009,22.00000001
9010,22.00000001
9011,22.00000001
9012,22.00000001
9013,22.00000001
9014,22.00000001
9015,22.00000001
9016,22.00000001
9017,22.00000001
9018,22.00000001
9019,22.00000001
9020,22.00000001
9021,22.00000001
9022,22.00000001
9023,22.00000001
9024,22.00000001
9025,22.00000001
9026,22.00000001
9027,22.00000001
9028,22.00000001
9029,22.00000001
9030,22.00000001
9031,22.00000001
9032,22.00000001
9033,22.00000001
9034,22.00000001
9035,22.00000001
9036,22.00000001
9037,22.00000001
9038,22.00000001
9039,22.00000001
9040,22.00000001
9041,22.00000001
9042,22.00000001
9043,22.00000001
9044,22.00000001
9045,22.00000001
9046,22.00000001
9047,22.00000001
9048,22.00000001
9049,22.00000001
9050,22.00000001
9051,22.00000001
9052,22.00000001
9053,22.00000001
9054,22.00000001
9055,22.00000001
9056,22.00000001
9057,22.00000001
9058,22.00000001
9059,22.00000001
9060,22.00000001
9061,22.00000001
9062,22.00000001
9063,22.00000001
9064,22.00000001
9065,22.00000001
9066,22.00000001
9067,22.00000001
9068,22.00000001
9069,22.00000001
9070,22.00000001
9071,22.00000001
9072,22.00000001
9073,22.00000001
9074,22.00000001
9075,22.00000001
9076,22.00000001
9077,22.00000001
9078,22.00000001
9079,22.00000001
9080,22.00000001
9081,22.00000001
9082,22.00000001
9083,22.00000001
9084,22.00000001
9085,22.00000001
9086,22.00000001
9087,22.00000001
9088,22.00000001
9089,22.00000001
9090,22.00000001
9091,22.00000001
9092,22.00000001
9093,22.00000001
9094,22.00000001
9095,22.00000001
9096,22.00000001
9097,22.00000001
9098,22.00000001
9099,22.00000001
9100,22.00000001
9101,22.00000001
9102,22.00000001
9103,22.00000001
9104,22.00000001
9105,22.00000001
9106,22.00000001
9107,22.00000001
9108,22.00000001
9109,22.00000001
9110,22.00000001
9111,22.00000001
9112,22.00000001
9113,22.00000001
9114,22.00000001
9115,22.00000001
9116,22.00000001
9117,22.00000001
9118,22.00000001
9119,22.00000001
9120,22.00000001
9121,22.00000001
9122,22.00000001
9123,22.00000001
9124,22.00000001
9125,22.00000001
9126,22.00000001
9127,22.00000001
9128,22.00000001
9129,22.00000001
9130,22.00000001
9131,22.00000001
9132,22.00000001
9133,22.00000001
9134,22.00000001
9135,22.00000001
9136,22.00000001
9137,22.00000001
9138,22.00000001
9139,22.00000001
9140,22.00000001
9141,22.00000001
9142,22.00000001
9143,22.00000001
9144,22.00000001
9145,22.00000001
9146,22.00000001
9147,22.00000001
9148,22.00000001
9149,22.00000001
9150,22.00000001
9151,22.00000001
9152,22.00000001
9153,22.00000001
9154,22.00000001
9155,22.00000001
9156,22.00000001
9157,22.00000001
9158,22.00000001
9159,22.00000001
9160,22.00000001
9161,22.00000001
9162,22.00000001
9163,22.00000001
9164,22.00000001
9165,22.00000001
9166,22.00000001
9167,22.00000001
9168,22.00000001
9169,22.00000001
9170,22.00000001
9171,22.00000001
9172,22.00000001
9173,22.00000001
9174,22.00000001
9175,22.00000001
9176,22.00000001
9177,22.00000001
9178,22.00000001
9179,22.00000001
9180,22.00000001
9181,22.00000001
9182,22.00000001
9183,22.00000001
9184,22.00000001
9185,22.00000001
9186,22.00000001
9187,22.00000001
9188,22.00000001
9189,22.00000001
9190,22.00000001
9191,22.00000001
9192,22.00000001
9193,22.00000001
9194,22.00000001
9195,22.00000001
9196,22.00000001
9197,22.00000001
9198,22.00000001
9199,22.00000001
9200,22.00000001
9201,22.00000001
9202,22.00000001
9203,22.00000001
9204,22.00000001
9205,22.00000001
9206,22.00000001
9207,22.00000001
9208,22.00000001
9209,22.00000001
9210,22.00000001
9211,22.00000001
9212,22.00000001
9213,22.00000001
9214,22.00000001
9215,22.00000001
9216,22.00000001
9217,22.00000001
9218,22.00000001
9219,22.00000001
9220,22.00000001
9221,22.00000001
9222,22.00000001
9223,22.00000001
9224,22.00000001
9225,22.00000001
9226,22.00000001
9227,22.00000001
9228,22.00000001
9229,22.00000001
9230,22.00000001
9231,22.00000001
9232,22.00000001
9233,22.00000001
9234,22.00000001
9235,22.00000001
9236,22.00000001
9237,22.00000001
9238,22.00000001
9239,22.00000001
9240,22.00000001
9241,22.00000001
9242,22.00000001
9243,22.00000001
9244,22.00000001
9245,22.00000001
9246,22.00000001
9247,22.00000001
9248,22.00000001
9249,22.00000001
9250,22.00000001
9251,22.00000001
9252,22.00000001
9253,22.00000001
9254,22.00000001
9255,22.00000001
9256,22.00000001
9257,22.00000001
9258,22.00000001
9259,22.00000001
9260,22.00000001
9261,22.00000001
9262,22.00000001
9263,22.00000001
9264,22.00000001
9265,22.00000001
9266,22.00000001
9267,22.00000001
9268,22.00000001
9269,22.00000001
9270,22.00000001
9271,22.00000001
9272,22.00000001
9273,22.00000001
9274,22.00000001
9275,22.00000001
9276,22.00000001
9277,22.00000001
9278,22.00000001
9279,22.00000001
9280,22.00000001
9281,22.00000001
9282,22.00000001
9283,22.00000001
9284,22.00000001
9285,22.00000001
9286,22.00000001
9287,22.00000001
9288,22.00000001
9289,22.00000001
9290,22.00000001
9291,22.00000001
9292,22.00000001
9293,22.00000001
9294,22.00000001
9295,22.00000001
9296,22.00000001
9297,22.00000001
9298,22.00000001
9299,22.00000001
9300,22.00000001
9301,22.00000001
9302,22.00000001
9303,22.00000001
9304,22.00000001
9305,22.00000001
9306,22.00000001
9307,22.00000001
9308,22.00000001
9309,22.00000001
9310,22.00000001
9311,22.00000001
9312,22.00000001
9313,22.00000001
9314,22.00000001
9315,22.00000001
9316,22.00000001
9317,22.00000001
9318,22.00000001
9319,22.00000001
9320,22.00000001
9321,22.00000001
9322,22.00000001
9323,22.00000001
9324,22.00000001
9325,22.00000001
9326,22.00000001
9327,22.00000001
9328,22.00000001
9329,22.00000001
9330,22.00000001
9331,22.00000001
9332,22.00000001
9333,22.00000001
9334,22.00000001
9335,22.00000001
9336,22.00000001
9337,22.00000001
9338,22.00000001
9339,22.00000001
9340,22.00000001
9341,22.00000001
9342,22.00000001
9343,22.00000001
9344,22.00000001
9345,22.00000001
9346,22.00000001
9347,22.00000001
9348,22.00000001
9349,22.00000001
9350,22.00000001
9351,22.00000001
9352,22.00000001
9353,22.00000001
9354,22.00000001
9355,22.00000001
9356,22.00000001
9357,22.00000001
9358,22.00000001
9359,22.00000001
9360,22.00000001
9361,22.00000001
9362,22.00000001
9363,22.00000001
9364,22.00000001
9365,22.00000001
9366,22.00000001
9367,22.00000001
9368,22.00000001
9369,22.00000001
9370,22.00000001
9371,22.00000001
9372,22.00000001
9373,22.00000001
9374,22.00000001
9375,22.00000001
9376,22.00000001
9377,22.00000001
9378,22.00000001
9379,22.00000001
9380,22.00000001
9381,22.00000001
9382,22.00000001
9383,22.00000001
9384,22.00000001
9385,22.00000001
9386,22.00000001
9387,22.00000001
9388,22.00000001
9389,22.00000001
9390,22.00000001
9391,22.00000001
9392,22.00000001
9393,22.00000001
9394,22.00000001
9395,22.00000001
9396,22.00000001
9397,22.00000001
9398,22.00000001
9399,22.00000001
9400,22.00000001
9401,22.00000001
9402,22.00000001
9403,22.00000001
9404,22.00000001
9405,22.00000001
9406,22.00000001
9407,22.00000001
9408,22.00000001
9409,22.00000001
9410,22.00000001
9411,22.00000001
9412,22.00000001
9413,22.00000001
9414,22.00000001
9415,22.00000001
9416,22.00000001
9417,22.00000001
9418,22.00000001
9419,22.00000001
9420,22.00000001
9421,22.00000001
9422,22.00000001
9423,22.00000001
9424,22.00000001
9425,22.00000001
9426,22.00000001
9427,22.00000001
9428,22.00000001
9429,22.00000001
9430,22.00000001
9431,22.00000001
9432,22.00000001
9433,22.00000001
9434,22.00000001
9435,22.00000001
9436,22.00000001
9437,22.00000001
9438,22.00000001
9439,22.00000001
9440,22.00000001
9441,22.00000001
9442,22.00000001
9443,22.00000001
9444,22.00000001
9445,22.00000001
9446,22.00000001
9447,22.00000001
9448,22.00000001
9449,22.00000001
9450,22.00000001
9451,22.00000001
9452,22.00000001
9453,22.00000001
9454,22.00000001
9455,22.00000001
9456,22.00000001
9457,22.00000001
9458,22.00000001
9459,22.00000001
9460,22.00000001
9461,22.00000001
9462,22.00000001
9463,22.00000001
9464,22.00000001
9465,22.00000001
9466,22.00000001
9467,22.00000001
9468,22.00000001
9469,22.00000001
9470,22.00000001
9471,22.00000001
9472,22.00000001
9473,22.00000001
9474,22.00000001
9475,22.00000001
9476,22.00000001
9477,22.00000001
9478,22.00000001
9479,22.00000001
9480,22.00000001
9481,22.00000001
9482,22.00000001
9483,22.00000001
9484,22.00000001
9485,22.00000001
9486,22.00000001
9487,22.00000001
9488,22.00000001
9489,22.00000001
9490,22.00000001
9491,22.00000001
9492,22.00000001
9493,22.00000001
9494,22.00000001
9495,22.00000001
9496,22.00000001
9497,22.00000001
9498,22.00000001
9499,22.00000001
9500,22.00000001
9501,22.00000001
9502,22.00000001
9503,22.00000001
9504,22.00000001
9505,22.00000001
9506,22.00000001
9507,22.00000001
9508,22.00000001
9509,22.00000001
9510,22.00000001
9511,22.00000001
9512,22.00000001
9513,22.00000001
9514,22.00000001
9515,22.00000001
9516,22.00000001
9517,22.00000001
9518,22.00000001
9519,22.00000001
9520,22.00000001
9521,22.00000001
9522,22.00000001
9523,22.00000001
9524,22.00000001
9525,22.00000001
9526,22.00000001
9527,22.00000001
9528,22.00000001
9529,22.00000001
9530,22.00000001
9531,22.00000001
9532,22.00000001
9533,22.00000001
9534,22.00000001
9535,22.00000001
9536,22.00000001
9537,22.00000001
9538,22.00000001
9539,22.00000001
9540,22.00000001
9541,22.00000001
9542,22.00000001
9543,22.00000001
9544,22.00000001
9545,22.00000001
9546,22.00000001
9547,22.00000001
9548,22.00000001
9549,22.00000001
9550,22.00000001
9551,22.00000001
9552,22.00000001
9553,22.00000001
9554,22.00000001
9555,22.00000001
9556,22.00000001
9557,22.00000001
9558,22.00000001
